iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,2020-04-19,268.0,0.0,0.857,,,,2.73,0.0,0.009,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-20,268.0,0.0,0.429,,,,2.73,0.0,0.004,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-21,268.0,0.0,0.286,,,,2.73,0.0,0.003,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-22,268.0,0.0,0.143,,,,2.73,0.0,0.001,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-23,268.0,0.0,0.0,,,,2.73,0.0,0.0,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-24,270.0,2.0,0.286,,,,2.75,0.02,0.003,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-25,270.0,0.0,0.286,,,,2.75,0.0,0.003,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-26,270.0,0.0,0.286,,,,2.75,0.0,0.003,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-27,270.0,0.0,0.286,,,,2.75,0.0,0.003,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-28,270.0,0.0,0.286,,,,2.75,0.0,0.003,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-29,270.0,0.0,0.286,,,,2.75,0.0,0.003,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-04-30,270.0,0.0,0.286,,,,2.75,0.0,0.003,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-01,270.0,0.0,0.0,,,,2.75,0.0,0.0,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-02,270.0,0.0,0.0,,,,2.75,0.0,0.0,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-03,271.0,1.0,0.143,,,,2.761,0.01,0.001,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-04,271.0,0.0,0.143,,,,2.761,0.0,0.001,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-05,271.0,0.0,0.143,,,,2.761,0.0,0.001,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-06,271.0,0.0,0.143,,,,2.761,0.0,0.001,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-07,288.0,17.0,2.571,,,,2.934,0.173,0.026,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-08,288.0,0.0,2.571,,,,2.934,0.0,0.026,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-09,288.0,0.0,2.571,,,,2.934,0.0,0.026,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-10,288.0,0.0,2.429,,,,2.934,0.0,0.025,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-11,288.0,0.0,2.429,,,,2.934,0.0,0.025,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-12,288.0,0.0,2.429,,,,2.934,0.0,0.025,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-13,288.0,0.0,2.429,,,,2.934,0.0,0.025,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-14,312.0,24.0,3.429,,,,3.178,0.244,0.035,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-15,314.0,2.0,3.714,,,,3.199,0.02,0.038,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-16,318.0,4.0,4.286,,,,3.239,0.041,0.044,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-17,320.0,2.0,4.571,,,,3.26,0.02,0.047,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-18,324.0,4.0,5.143,,,,3.3,0.041,0.052,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-19,324.0,0.0,5.143,,,,3.3,0.0,0.052,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-20,324.0,0.0,5.143,,,,3.3,0.0,0.052,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-21,324.0,0.0,1.714,,,,3.3,0.0,0.017,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-22,324.0,0.0,1.429,,,,3.3,0.0,0.015,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-23,325.0,1.0,1.0,,,,3.311,0.01,0.01,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-24,325.0,0.0,0.714,,,,3.311,0.0,0.007,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-25,326.0,1.0,0.286,,,,3.321,0.01,0.003,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-26,327.0,1.0,0.429,,,,3.331,0.01,0.004,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-27,327.0,0.0,0.429,,,,3.331,0.0,0.004,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-28,327.0,0.0,0.429,,,,3.331,0.0,0.004,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-29,328.0,1.0,0.571,,,,3.341,0.01,0.006,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-30,328.0,0.0,0.429,,,,3.341,0.0,0.004,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-05-31,328.0,0.0,0.429,,,,3.341,0.0,0.004,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-01,328.0,0.0,0.286,,,,3.341,0.0,0.003,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-02,328.0,0.0,0.143,,,,3.341,0.0,0.001,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-03,328.0,0.0,0.143,,,,3.341,0.0,0.001,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-04,328.0,0.0,0.143,,,,3.341,0.0,0.001,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-05,328.0,0.0,0.0,,,,3.341,0.0,0.0,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-06,329.0,1.0,0.143,,,,3.351,0.01,0.001,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-07,331.0,2.0,0.429,,,,3.372,0.02,0.004,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-08,332.0,1.0,0.571,,,,3.382,0.01,0.006,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-09,332.0,0.0,0.571,,,,3.382,0.0,0.006,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-10,332.0,0.0,0.571,,,,3.382,0.0,0.006,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-11,332.0,0.0,0.571,,,,3.382,0.0,0.006,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-12,333.0,1.0,0.714,,,,3.392,0.01,0.007,,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-13,334.0,1.0,0.714,,,,3.402,0.01,0.007,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-14,334.0,0.0,0.429,,,,3.402,0.0,0.004,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-15,334.0,0.0,0.286,,,,3.402,0.0,0.003,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-16,334.0,0.0,0.286,,,,3.402,0.0,0.003,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-17,335.0,1.0,0.429,,,,3.412,0.01,0.004,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-18,342.0,7.0,1.429,,,,3.484,0.071,0.015,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-19,349.0,7.0,2.286,,,,3.555,0.071,0.023,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-20,349.0,0.0,2.143,,,,3.555,0.0,0.022,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-21,349.0,0.0,2.143,,,,3.555,0.0,0.022,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-22,349.0,0.0,2.143,,,,3.555,0.0,0.022,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-23,349.0,0.0,2.143,,,,3.555,0.0,0.022,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-24,352.0,3.0,2.429,,,,3.586,0.031,0.025,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-25,352.0,0.0,1.429,,,,3.586,0.0,0.015,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-26,353.0,1.0,0.571,,,,3.596,0.01,0.006,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-27,355.0,2.0,0.857,,,,3.616,0.02,0.009,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-28,355.0,0.0,0.857,,,,3.616,0.0,0.009,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-29,355.0,0.0,0.857,,,,3.616,0.0,0.009,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-06-30,355.0,0.0,0.857,,,,3.616,0.0,0.009,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-01,355.0,0.0,0.429,,,,3.616,0.0,0.004,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-02,355.0,0.0,0.429,,,,3.616,0.0,0.004,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-03,355.0,0.0,0.286,,,,3.616,0.0,0.003,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-04,355.0,0.0,0.0,,,,3.616,0.0,0.0,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-05,355.0,0.0,0.0,,,,3.616,0.0,0.0,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-06,369.0,14.0,2.0,,,,3.759,0.143,0.02,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-07,369.0,0.0,2.0,,,,3.759,0.0,0.02,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-08,369.0,0.0,2.0,,,,3.759,0.0,0.02,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-09,369.0,0.0,2.0,,,,3.759,0.0,0.02,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-10,370.0,1.0,2.143,,,,3.769,0.01,0.022,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-11,370.0,0.0,2.143,,,,3.769,0.0,0.022,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2020-07-12,372.0,2.0,2.429,,,,3.789,0.02,0.025,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
